domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time
Knapsack,00158-knapsack-n10-w95718-v481978-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.499839
Knapsack,00159-knapsack-n10-w96320-v501152-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-INF-MR,149.520197
Knapsack,00160-knapsack-n10-w97574-v596668-type4.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-L,0.502514
Knapsack,00161-knapsack-n10-w96945-v594367-type4.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.500474
Knapsack,00162-knapsack-n10-w95659-v444947-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.3359439999999999
Knapsack,00163-knapsack-n10-w96419-v693629-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.5010830000000001
Knapsack,00164-knapsack-n10-w98022-v467935-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.213653
Knapsack,00165-knapsack-n10-w96004-v364054-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.088436
Knapsack,00166-knapsack-n10-w96260-v490516-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.509078
Knapsack,00167-knapsack-n10-w95890-v586613-type4.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-L,0.500884
Knapsack,00168-knapsack-n10-w96583-v588029-type4.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.498609
Knapsack,00169-knapsack-n10-w97661-v4106811-type2.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.130682
Knapsack,00170-knapsack-n10-w96721-v641923-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.499009
Knapsack,00171-knapsack-n10-w94928-v375629-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.107648
Knapsack,00172-knapsack-n10-w96254-v390539-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.127987
Knapsack,00173-knapsack-n10-w95505-v186743-type1.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.0834719999999999
Knapsack,00174-knapsack-n10-w96954-v484490-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.500592
Knapsack,00175-knapsack-n10-w94975-v572996-type4.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.50327
Knapsack,00176-knapsack-n10-w96742-v397428-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.111152
Knapsack,00177-knapsack-n10-w96845-v496936-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-L,1.072342
Knapsack,00178-knapsack-n10-w95176-v698649-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-L,0.501011
Knapsack,00179-knapsack-n10-w97184-v454689-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,CLINGO-AMO,0.104342
Knapsack,00181-knapsack-n15-w13310-v92200-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.506206
Knapsack,00182-knapsack-n15-w14177-v65413-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.311927
Knapsack,00184-knapsack-n15-w14005-v60197-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.201513
Knapsack,00185-knapsack-n15-w14992-v36024-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.100239
Knapsack,00186-knapsack-n15-w13446-v100949-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.502622
Knapsack,00187-knapsack-n15-w16310-v62876-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.215727
Knapsack,00188-knapsack-n15-w15037-v532665-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503192
Knapsack,00189-knapsack-n15-w13212-v94204-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.505035
Knapsack,00191-knapsack-n15-w13252-v53335-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.205505
Knapsack,00192-knapsack-n15-w16416-v41658-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.103645
Knapsack,00193-knapsack-n15-w13519-v72426-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-L,0.580385
Knapsack,00194-knapsack-n15-w14489-v89438-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,5.099842
Knapsack,00195-knapsack-n15-w15124-v100921-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.501414
Knapsack,00196-knapsack-n15-w14629-v66079-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.226458
Knapsack,00197-knapsack-n15-w14280-v87791-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,461.268789
Knapsack,00198-knapsack-n15-w15233-v95352-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,0.503715
Knapsack,00199-knapsack-n15-w14892-v11967-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.086736
Knapsack,00200-knapsack-n15-w14703-v92719-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.503861
Knapsack,00201-knapsack-n15-w15138-v49786-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.10525
Knapsack,00202-knapsack-n15-w14227-v46498-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.123244
Knapsack,00203-knapsack-n15-w14929-v108012-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.504282
Knapsack,00204-knapsack-n15-w16625-v81276-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.523066
Knapsack,00205-knapsack-n15-w12909-v51245-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.227759
Knapsack,00206-knapsack-n15-w13626-v90667-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.548464
Knapsack,00207-knapsack-n15-w14998-v77803-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-L,0.743552
Knapsack,00209-knapsack-n15-w16199-v56799-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.215587
Knapsack,00210-knapsack-n15-w30661-v4647518-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,WASP-AMO,0.086949
Knapsack,00211-knapsack-n15-w30586-v463797-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.504231
Knapsack,00212-knapsack-n15-w30357-v4512279-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.083142
Knapsack,00213-knapsack-n15-w30143-v2042970-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503839
Knapsack,00214-knapsack-n15-w30661-v457964-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.5094420000000001
Knapsack,00215-knapsack-n15-w29483-v257020-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.158092
Knapsack,00216-knapsack-n15-w29260-v451845-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.953188
Knapsack,00217-knapsack-n15-w30119-v4610165-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.0832659999999999
Knapsack,00218-knapsack-n15-w30342-v459859-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503138
Knapsack,00219-knapsack-n15-w31672-v338834-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.2049619999999999
Knapsack,00220-knapsack-n15-w28716-v279251-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.136935
Knapsack,00221-knapsack-n15-w29779-v531483-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.502569
Knapsack,00222-knapsack-n15-w31136-v550310-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503005
Knapsack,00223-knapsack-n15-w32338-v632126-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.502902
Knapsack,00224-knapsack-n15-w30718-v456147-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.531647
Knapsack,00225-knapsack-n15-w30445-v542209-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.502559
Knapsack,00226-knapsack-n15-w29336-v291706-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.155032
Knapsack,00227-knapsack-n15-w30525-v254676-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.110962
Knapsack,00228-knapsack-n15-w30109-v471160-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.502651
Knapsack,00229-knapsack-n15-w29931-v518370-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.500528
Knapsack,00231-knapsack-n15-w29814-v462079-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.50169
Knapsack,00233-knapsack-n15-w31349-v460408-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.504935
Knapsack,00234-knapsack-n15-w29899-v489479-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,0.504253
Knapsack,00235-knapsack-n15-w31761-v171495-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.0969739999999999
Knapsack,00236-knapsack-n15-w30128-v462357-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,0.5045189999999999
Knapsack,00237-knapsack-n15-w29899-v1165538-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.504985
Knapsack,00238-knapsack-n15-w29121-v338654-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,595.163435
Knapsack,00239-knapsack-n15-w30700-v472181-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,0.507055
Knapsack,00240-knapsack-n15-w143628-v732290-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503154
Knapsack,00242-knapsack-n15-w142001-v319766-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.128214
Knapsack,00243-knapsack-n15-w143897-v385673-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.107437
Knapsack,00244-knapsack-n15-w141962-v739542-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.501018
Knapsack,00245-knapsack-n15-w143226-v728629-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.5039629999999999
Knapsack,00246-knapsack-n15-w142378-v391685-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.113102
Knapsack,00247-knapsack-n15-w142619-v416237-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.216177
Knapsack,00248-knapsack-n15-w143163-v739158-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503653
Knapsack,00249-knapsack-n15-w143354-v752464-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.502619
Knapsack,00250-knapsack-n15-w144241-v736480-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.502876
Knapsack,00251-knapsack-n15-w141589-v736314-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503418
Knapsack,00252-knapsack-n15-w143886-v4988457-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503073
Knapsack,00253-knapsack-n15-w142700-v733450-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.50431
Knapsack,00254-knapsack-n15-w141993-v657977-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,1.018825
Knapsack,00255-knapsack-n15-w142628-v847340-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503139
Knapsack,00256-knapsack-n15-w144539-v246613-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.120292
Knapsack,00257-knapsack-n15-w141442-v730308-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.5026120000000001
Knapsack,00258-knapsack-n15-w144068-v739112-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.502852
Knapsack,00259-knapsack-n15-w142044-v549108-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.503093
Knapsack,00260-knapsack-n15-w142470-v733501-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.501993
Knapsack,00261-knapsack-n15-w142110-v731107-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.502931
Knapsack,00262-knapsack-n15-w144531-v303890-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.117562
Knapsack,00263-knapsack-n15-w144563-v508335-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.279269
Knapsack,00264-knapsack-n15-w144790-v754589-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.503207
Knapsack,00265-knapsack-n15-w142500-v323243-type1.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.119157
Knapsack,00266-knapsack-n15-w142285-v725113-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.514531
Knapsack,00267-knapsack-n15-w143068-v732653-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-INF-MR,0.506397
Knapsack,00268-knapsack-n15-w140787-v502307-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,CLINGO-AMO,0.244916
Knapsack,00269-knapsack-n15-w142549-v3776310-type2.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,0.503441
Knapsack,00272-knapsack-n20-w16480-v120487-type4.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,EOCLINGO-INF-MR,0.507537
Knapsack,00273-knapsack-n20-w16791-v107590-type3.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,AMOCLINGO-INF-MR,0.508052
Knapsack,00274-knapsack-n20-w16404-v119925-type3.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,EOCLINGO-INF-MR,0.507454
