domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
Knapsack,00123-knapsack-n10-w18573-v283702-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-INF-MR,1.827327,1.3277174802320548,283702.0,306640.0,3219720.0,15332.0,291308.0,0.09523809523809523,0.9251956691886251,18.503913383772502,0.08811387325605953
Knapsack,00129-knapsack-n10-w18723-v233107-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-L,34.39942,1.502374545849901,233107.0,306640.0,3219720.0,15332.0,291308.0,0.09523809523809523,0.7601976258805113,15.203952517610228,0.07239977389338204
Knapsack,00136-knapsack-n10-w20164-v246007-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,AMOCLINGO-INF-MR,0.560263,17.16953823472191,246007.0,306640.0,3219720.0,15332.0,291308.0,0.09523809523809523,0.8022665014349074,16.045330028698146,0.07640633346999118
Knapsack,00159-knapsack-n10-w96320-v501152-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-INF-MR,149.520197,1.2665553938509055,501152.0,588420.0,6178410.0,29421.0,558999.0,0.09523809523809523,0.8516909690357228,17.033819380714455,0.08111342562244979
Knapsack,00177-knapsack-n10-w96845-v496936-type3.asp,67,245,0.273469,0.074786,0.020452,3.656716,13.371575,48.896058,0.328358,0.149254,0.0,0.358209,23,0.492537,0.179104,0.179104,EOCLINGO-L,1.072342,1.2104655044752517,496936.0,588420.0,6178410.0,29421.0,558999.0,0.09523809523809523,0.8445260188300874,16.890520376601746,0.08043104941238927
Knapsack,00193-knapsack-n15-w13519-v72426-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,AMOCLINGO-L,0.580385,1.2248472996373096,72426.0,92520.0,971460.0,4626.0,87894.0,0.09523809523809523,0.7828145265888456,15.656290531776913,0.07455376443703292
Knapsack,00194-knapsack-n15-w14489-v89438-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,5.099842,1.4386616291249807,89438.0,92520.0,971460.0,4626.0,87894.0,0.09523809523809523,0.9666882836143537,19.333765672287072,0.09206555082041464
Knapsack,00197-knapsack-n15-w14280-v87791-type4.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,461.268789,1.2845941046316922,87791.0,92520.0,971460.0,4626.0,87894.0,0.09523809523809523,0.9488867271941201,18.977734543882402,0.0903701644946781
Knapsack,00238-knapsack-n15-w29121-v338654-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-L,595.163435,2.024343168864196,338654.0,464180.0,4873890.0,23209.0,440971.0,0.09523809523809523,0.7295747339394201,14.5914946787884,0.06948330799423048
Knapsack,00254-knapsack-n15-w141993-v657977-type3.asp,97,365,0.265753,0.070625,0.018769,3.762887,14.159316,53.279899,0.329897,0.154639,0.0,0.350515,33,0.494845,0.175258,0.175258,EOCLINGO-INF-MR,1.018825,3.7654258582190265,657977.0,734560.0,7712880.0,36728.0,697832.0,0.09523809523809523,0.8957430298409933,17.914860596819864,0.0853088599848565
Knapsack,00287-knapsack-n20-w17257-v104100-type4.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,AMOCLINGO-L,750.335015,1.6057656885438032,104100.0,107740.0,1131270.0,5387.0,102353.0,0.09523809523809523,0.9662149619454242,19.324299238908484,0.09202047256623087
Knapsack,00313-knapsack-n20-w40573-v484049-type1.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,AMOCLINGO-L,0.5242910000000001,117.98364076438466,484049.0,646540.0,6788670.0,32327.0,614213.0,0.09523809523809523,0.7486760293253317,14.973520586506636,0.07130247898336493
Knapsack,00322-knapsack-n20-w42135-v484520-type3.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,AMOCLINGO-L,0.525221,3.318008990501141,484520.0,646540.0,6788670.0,32327.0,614213.0,0.09523809523809523,0.749404522535342,14.988090450706839,0.07137185928908019
Knapsack,00340-knapsack-n20-w160497-v1147735-type1.asp,127,485,0.261856,0.068568,0.017955,3.818898,14.583979,55.694724,0.330709,0.15748,0.0,0.346457,43,0.496063,0.173228,0.173228,AMOCLINGO-L,1.1533030000000002,1044.7876186917051,1147735.0,1359740.0,14277270.0,67987.0,1291753.0,0.09523809523809523,0.8440841631488373,16.881683262976747,0.08038896791893688
Knapsack,00363-knapsack-n25-w18256-v161804-type4.asp,157,605,0.259504,0.067342,0.017476,3.853503,14.849487,57.222545,0.33121,0.159236,0.0,0.343949,53,0.496815,0.171975,0.171975,EOCLINGO-L,114.145672,1.6749458271181756,161804.0,164620.0,1728510.0,8231.0,156389.0,0.09523809523809523,0.9828939375531527,19.657878751063055,0.09360894643363359
Knapsack,00389-knapsack-n25-w16392-v118033-type3.asp,157,605,0.259504,0.067342,0.017476,3.853503,14.849487,57.222545,0.33121,0.159236,0.0,0.343949,53,0.496815,0.171975,0.171975,EOCLINGO-L,0.525523,3.9888130490958535,118033.0,164620.0,1728510.0,8231.0,156389.0,0.09523809523809523,0.7170027943141781,14.340055886283562,0.06828598041087411
Knapsack,00399-knapsack-n25-w52157-v663908-type4.asp,157,605,0.259504,0.067342,0.017476,3.853503,14.849487,57.222545,0.33121,0.159236,0.0,0.343949,53,0.496815,0.171975,0.171975,EOCLINGO-L,195.679244,1.28503820262102,663908.0,674720.0,7084560.0,33736.0,640984.0,0.09523809523809523,0.9839755750533554,19.679511501067108,0.093711959528891
Knapsack,00409-knapsack-n25-w55826-v510262-type3.asp,157,605,0.259504,0.067342,0.017476,3.853503,14.849487,57.222545,0.33121,0.159236,0.0,0.343949,53,0.496815,0.171975,0.171975,EOCLINGO-L,0.5163960000000001,39.1083180349964,510262.0,674720.0,7084560.0,33736.0,640984.0,0.09523809523809523,0.7562574104813848,15.125148209627698,0.07202451528394141
Knapsack,00469-knapsack-n30-w25748-v139211-type3.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,AMOCLINGO-L,0.617001,187.48180148816613,139211.0,172520.0,1811460.0,8626.0,163894.0,0.09523809523809523,0.8069267331323905,16.13853466264781,0.07685016506022767
Knapsack,00474-knapsack-n30-w26885-v134733-type3.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,AMOCLINGO-L,2.440686,2.0869456374150546,134733.0,172520.0,1811460.0,8626.0,163894.0,0.09523809523809523,0.7809703222814746,15.619406445629492,0.074378125931569
Knapsack,00476-knapsack-n30-w27698-v135401-type1.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,EOCLINGO-L,0.519809,3.1076645460159407,135401.0,172520.0,1811460.0,8626.0,163894.0,0.09523809523809523,0.7848423371203339,15.696846742406677,0.07474688924955561
Knapsack,00478-knapsack-n30-w26464-v145573-type1.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,AMOCLINGO-L,1109.184812,1.0862618780611286,145573.0,172520.0,1811460.0,8626.0,163894.0,0.09523809523809523,0.8438036169719453,16.876072339438906,0.08036224923542336
Knapsack,00483-knapsack-n30-w65260-v675932-type3.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,CLINGO-AMO,34.720073000000006,34.70628362446127,675932.0,917640.0,9635220.0,45882.0,871758.0,0.09523809523809523,0.7365982302427967,14.731964604855936,0.07015221240407588
Knapsack,00500-knapsack-n30-w64396-v907678-type3.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,AMOCLINGO-L,112.219664,1.8377673898578064,907678.0,917640.0,9635220.0,45882.0,871758.0,0.09523809523809523,0.9891438908504424,19.78287781700885,0.09420418008099452
Knapsack,00517-knapsack-n30-w250904-v1299097-type3.asp,187,725,0.257931,0.066528,0.01716,3.877005,15.03117,58.275928,0.331551,0.160428,0.0,0.342246,63,0.497326,0.171123,0.171123,EOCLINGO-L,0.519633,1.5398598626338205,1299097.0,1697320.0,17821860.0,84866.0,1612454.0,0.09523809523809523,0.7653813070016261,15.307626140032522,0.07289345780967868
Knapsack,00556-knapsack-n35-w29167-v165065-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,EOCLINGO-INF-MR,6.0543960000000006,1.6915779873004673,165065.0,228940.0,2403870.0,11447.0,217493.0,0.09523809523809523,0.7209967677120643,14.419935354241286,0.06866635882972041
Knapsack,00562-knapsack-n35-w28561-v151538-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,EOCLINGO-L,0.519539,2.7592808239612427,151538.0,228940.0,2403870.0,11447.0,217493.0,0.09523809523809523,0.6619114178387351,13.238228356774702,0.0630391826513081
Knapsack,00567-knapsack-n35-w28897-v173891-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,31.243368,6.287681500918851,173891.0,228940.0,2403870.0,11447.0,217493.0,0.09523809523809523,0.7595483532803354,15.19096706560671,0.072337938407651
Knapsack,00576-knapsack-n35-w73792-v774793-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,3.79682,118.3590533657113,774793.0,1061640.0,11147220.0,53082.0,1008558.0,0.09523809523809523,0.7298076560792736,14.596153121585472,0.06950549105516891
Knapsack,00583-knapsack-n35-w70515-v762899-type1.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,11.387949,43.02504445708353,762899.0,1061640.0,11147220.0,53082.0,1008558.0,0.09523809523809523,0.718604234957236,14.37208469914472,0.0684384985673558
Knapsack,00584-knapsack-n35-w71002-v770312-type1.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,7.889798,152.73064684292297,770312.0,1061640.0,11147220.0,53082.0,1008558.0,0.09523809523809523,0.7255868279266041,14.511736558532082,0.06910350742158135
Knapsack,00589-knapsack-n35-w71034-v802257-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,439.783911,2.737245496914052,802257.0,1061640.0,11147220.0,53082.0,1008558.0,0.09523809523809523,0.7556770656719792,15.113541313439583,0.0719692443497123
Knapsack,00599-knapsack-n35-w71466-v749362-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,2.371271,68.28898341859703,749362.0,1061640.0,11147220.0,53082.0,1008558.0,0.09523809523809523,0.7058532082438491,14.117064164876982,0.06722411507084278
Knapsack,00608-knapsack-n35-w308127-v1479933-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,CLINGO-AMO,4.544525,5.553526936258464,1479933.0,2000040.0,21000420.0,100002.0,1900038.0,0.09523809523809523,0.7399517009659807,14.799034019319613,0.07047159056818864
Knapsack,00618-knapsack-n35-w306144-v1489986-type3.asp,217,845,0.256805,0.065949,0.016936,3.894009,15.163308,59.04606,0.331797,0.16129,0.0,0.341014,73,0.497696,0.170507,0.170507,AMOCLINGO-L,3.086358,1.7766921400563382,1489986.0,2000040.0,21000420.0,100002.0,1900038.0,0.09523809523809523,0.7449781004379913,14.899562008759824,0.07095029527980869
Knapsack,00637-knapsack-n40-w28454-v189112-type3.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,CLINGO-AMO,72.560756,16.6064569393406,189112.0,249540.0,2620170.0,12477.0,237063.0,0.09523809523809523,0.7578424300713312,15.156848601426624,0.07217546953060297
Knapsack,00639-knapsack-n40-w30845-v186167-type3.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,EOCLINGO-L,0.556997,1.370420307470238,186167.0,249540.0,2620170.0,12477.0,237063.0,0.09523809523809523,0.7460407149154444,14.920814298308889,0.07105149665861375
Knapsack,00647-knapsack-n40-w30813-v195930-type3.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,AMOCLINGO-L,0.540793,171.03535733635607,195930.0,249540.0,2620170.0,12477.0,237063.0,0.09523809523809523,0.7851647030536186,15.703294061072373,0.0747775907670113
Knapsack,00669-knapsack-n40-w82992-v1166336-type4.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,EOCLINGO-L,502.940569,2.39582539622092,1166336.0,1175560.0,12343380.0,58778.0,1116782.0,0.09523809523809523,0.9921535268297662,19.843070536595324,0.09449081207902535
Knapsack,00682-knapsack-n40-w81970-v843983-type3.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,CLINGO-AMO,815.106525,1.478314687764277,843983.0,1175560.0,12343380.0,58778.0,1116782.0,0.09523809523809523,0.7179412365170642,14.358824730341285,0.06837535585876801
Knapsack,00689-knapsack-n40-w85005-v1167375-type4.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,AMOCLINGO-L,89.984593,1.2135976766600478,1167375.0,1175560.0,12343380.0,58778.0,1116782.0,0.09523809523809523,0.9930373609173501,19.860747218347,0.09457498675403334
Knapsack,00697-knapsack-n40-w409210-v1967006-type3.asp,247,965,0.255959,0.065515,0.016769,3.906883,15.263732,59.633607,0.331984,0.161943,0.0,0.340081,83,0.497976,0.17004,0.17004,AMOCLINGO-L,50.986634,8.254115107892785,1967006.0,2329300.0,24457650.0,116465.0,2212835.0,0.09523809523809523,0.8444622848065942,16.889245696131884,0.08042497950538993
Knapsack,00727-knapsack-n45-w32036-v215169-type3.asp,277,1085,0.2553,0.065178,0.01664,3.916968,15.342634,60.096601,0.33213,0.162455,0.0,0.33935,93,0.498195,0.169675,0.169675,EOCLINGO-L,0.764807,17.890363189667458,215169.0,288160.0,3025680.0,14408.0,273752.0,0.09523809523809523,0.7466997501388117,14.933995002776236,0.07111426191798208
Knapsack,00752-knapsack-n45-w94598-v958796-type3.asp,277,1085,0.2553,0.065178,0.01664,3.916968,15.342634,60.096601,0.33213,0.162455,0.0,0.33935,93,0.498195,0.169675,0.169675,CLINGO-AMO,12.977225,92.84846791205362,958796.0,1327360.0,13937280.0,66368.0,1260992.0,0.09523809523809523,0.7223330520732884,14.446661041465767,0.06879362400697984
Knapsack,00772-knapsack-n45-w91224-v921231-type3.asp,277,1085,0.2553,0.065178,0.01664,3.916968,15.342634,60.096601,0.33213,0.162455,0.0,0.33935,93,0.498195,0.169675,0.169675,CLINGO-AMO,12.463854,6.292428810542871,921231.0,1327360.0,13937280.0,66368.0,1260992.0,0.09523809523809523,0.6940325156702025,13.88065031340405,0.06609833482573357
Knapsack,00791-knapsack-n45-w351591-v1945995-type3.asp,277,1085,0.2553,0.065178,0.01664,3.916968,15.342634,60.096601,0.33213,0.162455,0.0,0.33935,93,0.498195,0.169675,0.169675,CLINGO-AMO,62.5787,19.25460890047253,1945995.0,2360900.0,24789450.0,118045.0,2242855.0,0.09523809523809523,0.8242598161717989,16.48519632343598,0.07850093487350465
Knapsack,00793-knapsack-n45-w352515-v1752054-type3.asp,277,1085,0.2553,0.065178,0.01664,3.916968,15.342634,60.096601,0.33213,0.162455,0.0,0.33935,93,0.498195,0.169675,0.169675,CLINGO-AMO,5.246453000000001,1.3238860616877726,1752054.0,2360900.0,24789450.0,118045.0,2242855.0,0.09523809523809523,0.7421127536109111,14.842255072218222,0.07067740510580106
Knapsack,00819-knapsack-n50-w39462-v220501-type1.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,CLINGO-AMO,35.480974,33.962300133023405,220501.0,289340.0,3038070.0,14467.0,274873.0,0.09523809523809523,0.7620826709062003,15.241653418124006,0.0725793019910667
Knapsack,00835-knapsack-n50-w38214-v212443-type1.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,CLINGO-AMO,13.503732,89.23153325317772,212443.0,289340.0,3038070.0,14467.0,274873.0,0.09523809523809523,0.7342330821870464,14.684661643740927,0.06992696020829013
Knapsack,00866-knapsack-n50-w102691-v1489127-type4.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,AMOCLINGO-L,20.077462,1.2578578407968095,1489127.0,1495920.0,15707160.0,74796.0,1421124.0,0.09523809523809523,0.9954589817637307,19.909179635274615,0.0948056173108315
Knapsack,00878-knapsack-n50-w454966-v1973180-type1.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,CLINGO-AMO,13.866074,86.9034548640084,1973180.0,2600160.0,27301680.0,130008.0,2470152.0,0.09523809523809523,0.7588686850039997,15.177373700079995,0.07227320809561902
Knapsack,00883-knapsack-n50-w453243-v2587107-type4.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,EOCLINGO-L,115.361187,1.2579559362543655,2587107.0,2600160.0,27301680.0,130008.0,2470152.0,0.09523809523809523,0.99497992431235,19.899598486247,0.09475999279165238
Knapsack,00886-knapsack-n50-w454984-v2592207-type4.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,EOCLINGO-INF-MR,0.91701,1.2080206322722762,2592207.0,2600160.0,27301680.0,130008.0,2470152.0,0.09523809523809523,0.9969413420712572,19.938826841425143,0.09494679448297687
Knapsack,00890-knapsack-n50-w453382-v2049171-type3.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,CLINGO-AMO,16.344483,73.72225741248592,2049171.0,2600160.0,27301680.0,130008.0,2470152.0,0.09523809523809523,0.7880941942034336,15.761883884068673,0.07505658992413654
Knapsack,00897-knapsack-n50-w453459-v1890719-type3.asp,307,1205,0.254772,0.064909,0.016537,3.925081,15.406264,60.470842,0.332248,0.162866,0.0,0.338762,103,0.498371,0.169381,0.169381,EOCLINGO-L,0.533254,13.666744178196506,1890719.0,2600160.0,27301680.0,130008.0,2470152.0,0.09523809523809523,0.7271548673927758,14.543097347855516,0.0692528445135977
Knapsack,00914-knapsack-n55-w35564-v247573-type3.asp,337,1325,0.25434,0.064689,0.016453,3.931751,15.458664,60.779613,0.332344,0.163205,0.0,0.338279,113,0.498516,0.169139,0.169139,CLINGO-AMO,34.812623,2.618415021470804,247573.0,310280.0,3257940.0,15514.0,294766.0,0.09523809523809523,0.7979018950625242,15.958037901250483,0.07599065667262135
